ppt_id,day,temp,pcp,albedo,wind,rh
802,277,27,0.5,8.8,42.5,8.0
802,277,21,0.5,10.4,45.0,43.2
802,277,35,1.5,14.4,27.5,37.6
802,277,24,1.5,8.0,32.5,36.0
802,278,10,0.5,11.2,45.0,39.2
802,278,31,0.5,9.6,22.5,40.8
802,278,18,1.0,12.0,17.5,22.4
802,278,43,1.5,16.0,0.0,26.4
802,279,19,0.5,16.0,2.5,13.6
802,279,35,1.0,11.2,17.5,8.0
802,279,30,1.5,8.8,22.5,41.6
802,279,25,1.5,8.0,42.5,23.2
802,280,36,0.5,10.4,25.0,22.4
802,280,15,0.5,11.2,0.0,30.4
802,280,22,1.0,8.0,30.0,29.6
802,280,44,0.5,8.8,27.5,10.4
802,281,29,1.5,11.2,5.0,15.2
802,281,36,0.0,8.8,47.5,40.8
802,281,25,0.5,10.4,17.5,21.6
802,281,44,1.5,12.8,27.5,19.2
802,282,27,1.5,12.0,15.0,32.0
802,282,18,1.5,9.6,42.5,23.2
802,282,24,1.0,14.4,30.0,18.4
802,282,25,1.5,10.4,22.5,45.6
802,283,35,0.5,12.8,32.5,34.4
802,283,26,1.5,16.0,20.0,32.8
802,283,17,1.0,9.6,42.5,28.0
802,283,11,1.5,8.8,10.0,14.4
802,284,18,1.0,9.6,47.5,32.8
802,284,38,1.0,8.0,12.5,16.8
802,284,20,1.5,12.0,40.0,46.4
802,284,40,1.5,8.8,47.5,26.4
802,285,11,1.0,10.4,37.5,12.8
802,285,22,0.5,16.0,15.0,12.0
802,285,42,0.0,12.8,2.5,34.4
802,285,34,0.0,10.4,7.5,12.8
802,286,28,0.0,8.8,50.0,24.8
802,286,43,0.5,15.2,7.5,31.2
802,286,44,0.5,13.6,32.5,32.0
802,286,25,0.0,8.0,40.0,39.2
802,287,38,1.0,8.0,22.5,32.0
802,287,15,0.5,12.0,32.5,12.0
802,287,19,1.0,14.4,17.5,48.0
802,287,42,0.0,12.0,37.5,12.0
802,288,26,0.5,11.2,25.0,15.2
802,288,35,0.5,16.0,5.0,29.6
802,288,37,0.0,12.8,32.5,16.0
802,288,19,0.0,12.0,40.0,41.6
802,289,17,0.0,16.0,37.5,39.2
802,289,27,1.0,16.0,22.5,40.0
802,289,19,0.0,10.4,7.5,17.6
802,289,18,0.0,13.6,17.5,18.4
802,290,44,0.5,12.0,27.5,36.0
802,290,30,1.5,14.4,47.5,12.0
802,290,24,0.5,16.0,47.5,12.8
802,290,43,1.0,9.6,42.5,44.8
802,291,41,1.0,14.4,7.5,44.8
802,291,24,1.5,8.0,35.0,41.6
802,291,17,0.5,8.0,17.5,8.8
802,291,43,0.0,9.6,12.5,40.8
802,292,26,1.0,13.6,27.5,21.6
802,292,26,1.5,14.4,2.5,12.0
802,292,11,1.5,9.6,40.0,46.4
802,292,37,1.5,8.0,30.0,28.0
802,293,33,0.0,12.8,12.5,35.2
802,293,10,1.5,13.6,22.5,20.8
802,293,19,0.0,10.4,7.5,34.4
802,293,12,0.5,9.6,50.0,47.2
802,294,36,1.0,10.4,15.0,47.2
802,294,35,1.0,10.4,0.0,8.8
802,294,15,1.5,10.4,47.5,12.0
802,294,37,0.0,10.4,35.0,40.0
802,295,27,0.5,12.0,17.5,46.4
802,295,27,1.5,8.8,42.5,31.2
802,295,18,0.5,8.0,15.0,35.2
802,295,11,1.5,15.2,15.0,16.0
802,296,37,1.0,12.8,35.0,12.8
802,296,12,0.5,9.6,10.0,22.4
802,296,41,1.5,13.6,20.0,14.4
802,296,45,1.5,12.0,12.5,26.4
802,297,21,1.5,9.6,15.0,44.0
802,297,15,0.0,11.2,22.5,9.6
802,297,23,0.0,12.0,0.0,47.2
802,297,10,1.0,13.6,22.5,42.4
802,298,12,0.5,15.2,20.0,47.2
802,298,26,1.5,8.0,30.0,23.2
802,298,21,1.5,9.6,15.0,40.0
802,298,12,0.0,12.0,45.0,45.6
802,299,45,0.0,13.6,30.0,18.4
802,299,39,0.5,12.0,50.0,22.4
802,299,39,0.5,13.6,30.0,20.0
802,299,14,0.5,10.4,2.5,24.8
802,300,13,1.5,12.0,27.5,15.2
802,300,36,0.5,15.2,25.0,28.0
802,300,28,0.0,10.4,27.5,14.4
802,300,33,0.5,8.0,22.5,9.6
802,301,20,0.5,12.0,20.0,36.8
802,301,17,1.0,8.8,17.5,37.6
802,301,33,1.5,16.0,42.5,35.2
802,301,40,0.5,9.6,20.0,20.8
802,302,27,0.0,12.8,17.5,28.0
802,302,45,1.0,16.0,40.0,31.2
802,302,37,0.0,16.0,50.0,27.2
802,302,40,1.5,13.6,10.0,43.2
802,303,34,0.5,15.2,32.5,44.8
802,303,10,1.0,10.4,12.5,12.0
802,303,44,0.0,15.2,20.0,27.2
802,303,35,1.5,8.0,37.5,48.0
802,304,21,1.0,12.0,45.0,26.4
802,304,36,0.0,15.2,15.0,44.8
802,304,24,0.0,14.4,5.0,20.0
802,304,41,0.5,14.4,5.0,40.8
802,305,35,1.0,10.4,20.0,25.6
802,305,29,1.5,12.8,12.5,26.4
802,305,42,1.5,8.8,35.0,31.2
802,305,19,1.5,11.2,40.0,32.0
802,306,42,1.0,15.2,15.0,20.8
802,306,43,0.0,8.8,35.0,21.6
802,306,41,0.0,14.4,45.0,10.4
802,306,22,1.0,14.4,0.0,40.8
802,307,42,1.5,12.0,20.0,19.2
802,307,23,1.0,15.2,50.0,8.8
802,307,28,0.5,11.2,32.5,17.6
802,307,14,1.5,14.4,15.0,24.8
802,308,27,0.0,16.0,22.5,9.6
802,308,28,1.0,12.8,30.0,42.4
802,308,26,1.5,15.2,12.5,42.4
802,308,44,1.0,13.6,47.5,8.0
802,309,12,0.5,11.2,25.0,16.8
802,309,32,0.5,15.2,15.0,16.8
802,309,31,0.0,9.6,32.5,43.2
802,309,10,0.0,8.8,25.0,37.6
802,310,22,0.5,10.4,2.5,30.4
802,310,38,1.0,10.4,50.0,17.6
802,310,22,1.0,8.8,40.0,34.4
802,310,31,0.5,8.8,2.5,29.6
802,311,22,1.0,16.0,7.5,40.0
802,311,44,0.0,13.6,37.5,47.2
802,311,33,0.5,8.8,50.0,24.8
802,311,45,1.5,15.2,15.0,47.2
802,312,17,0.5,14.4,20.0,11.2
802,312,43,1.5,12.0,20.0,42.4
802,312,34,0.0,8.8,50.0,18.4
802,312,36,1.5,12.0,35.0,39.2
802,313,25,0.0,10.4,25.0,20.8
802,313,35,1.0,9.6,22.5,44.0
802,313,12,0.5,11.2,47.5,16.8
802,313,31,0.5,12.8,20.0,46.4
802,314,18,1.0,9.6,40.0,8.0
802,314,40,1.5,8.8,17.5,36.8
802,314,22,1.5,14.4,17.5,17.6
802,314,26,1.0,13.6,32.5,12.0
802,315,27,1.0,12.8,12.5,38.4
802,315,21,0.5,16.0,15.0,16.0
802,315,16,0.5,8.0,2.5,20.8
802,315,41,1.0,8.0,30.0,24.0
802,316,14,1.5,13.6,40.0,12.8
802,316,23,0.0,8.8,12.5,25.6
802,316,42,1.0,14.4,2.5,12.8
802,316,25,0.0,9.6,2.5,11.2
802,317,29,0.0,16.0,5.0,14.4
802,317,17,1.5,16.0,47.5,26.4
802,317,32,1.5,16.0,50.0,47.2
802,317,45,0.5,8.8,50.0,43.2
802,318,17,0.5,11.2,30.0,8.8
802,318,30,1.0,12.8,45.0,32.8
802,318,11,1.0,12.0,25.0,18.4
802,318,23,0.5,12.0,42.5,32.8
802,319,31,1.0,15.2,15.0,32.8
802,319,28,1.0,10.4,42.5,30.4
802,319,21,1.5,13.6,35.0,33.6
802,319,14,1.0,11.2,32.5,44.8
802,320,14,1.0,14.4,17.5,25.6
802,320,16,1.5,12.0,0.0,30.4
802,320,14,0.5,8.8,0.0,32.8
802,320,42,1.5,11.2,0.0,12.8
802,321,27,0.0,12.8,7.5,43.2
802,321,30,1.0,9.6,47.5,28.0
802,321,42,1.5,9.6,2.5,32.8
802,321,38,1.5,11.2,20.0,42.4
802,322,17,1.0,15.2,25.0,22.4
802,322,43,0.0,15.2,22.5,12.8
802,322,39,1.0,11.2,10.0,35.2
802,322,16,0.5,10.4,7.5,9.6
802,323,22,1.0,16.0,5.0,38.4
802,323,37,1.0,12.8,5.0,47.2
802,323,28,0.5,12.8,25.0,22.4
802,323,15,1.0,8.0,30.0,11.2
802,324,13,0.0,14.4,12.5,38.4
802,324,20,0.0,8.0,12.5,13.6
802,324,13,1.5,9.6,22.5,12.8
802,324,38,0.5,8.8,42.5,19.2
802,325,13,1.5,11.2,27.5,20.0
802,325,26,0.5,11.2,10.0,39.2
802,325,37,0.0,10.4,25.0,44.0
802,325,28,0.5,14.4,25.0,45.6
802,326,30,0.5,8.0,5.0,16.0
802,326,39,1.0,13.6,42.5,45.6
802,326,30,1.5,16.0,20.0,36.0
802,326,26,1.5,13.6,25.0,42.4
802,327,18,0.0,12.0,2.5,13.6
802,327,21,0.0,9.6,47.5,40.8
802,327,39,1.0,15.2,40.0,27.2
802,327,22,1.5,11.2,20.0,35.2
802,328,45,1.0,10.4,22.5,47.2
802,328,32,0.0,8.8,42.5,22.4
802,328,27,1.5,12.8,45.0,12.0
802,328,15,0.5,11.2,27.5,45.6
802,329,16,0.0,10.4,27.5,12.8
802,329,26,0.5,11.2,40.0,16.8
802,329,13,0.5,12.8,30.0,33.6
802,329,30,1.0,12.0,2.5,44.8
802,330,15,1.5,13.6,7.5,40.0
802,330,33,0.5,11.2,15.0,13.6
802,330,42,0.0,16.0,12.5,40.0
802,330,19,0.5,8.8,40.0,40.0
802,331,25,1.0,15.2,25.0,45.6
802,331,23,0.5,16.0,22.5,16.8
802,331,20,0.5,10.4,20.0,14.4
802,331,16,1.5,16.0,22.5,27.2
802,332,38,1.0,16.0,17.5,44.8
802,332,10,0.5,10.4,2.5,21.6
802,332,42,1.0,13.6,32.5,35.2
802,332,31,1.5,14.4,20.0,41.6
802,333,33,1.5,10.4,22.5,12.0
802,333,42,1.0,8.0,10.0,24.0
802,333,36,1.5,15.2,27.5,46.4
802,333,41,1.0,8.0,20.0,31.2
802,334,25,0.5,16.0,37.5,37.6
802,334,29,0.0,12.0,20.0,48.0
802,334,18,0.0,8.8,35.0,21.6
802,334,20,0.0,14.4,2.5,42.4
802,335,43,1.0,8.0,20.0,46.4
802,335,15,1.5,12.8,12.5,43.2
802,335,20,0.0,16.0,50.0,45.6
802,335,14,1.0,12.0,27.5,45.6
802,336,16,1.0,11.2,50.0,41.6
802,336,45,1.5,10.4,32.5,10.4
802,336,14,0.0,9.6,40.0,45.6
802,336,29,0.5,9.6,27.5,48.0
802,337,27,0.0,12.8,7.5,36.0
802,337,38,1.0,16.0,25.0,21.6
802,337,22,0.0,12.0,5.0,40.8
802,337,24,1.0,8.8,40.0,42.4
802,338,21,1.0,11.2,2.5,20.0
802,338,21,0.0,13.6,25.0,20.0
802,338,19,0.0,8.8,12.5,46.4
802,338,12,1.0,8.8,22.5,28.8
802,339,18,1.5,10.4,27.5,31.2
802,339,19,0.5,10.4,0.0,34.4
802,339,43,0.0,11.2,7.5,27.2
802,339,29,0.5,11.2,15.0,26.4
802,340,25,0.5,10.4,17.5,27.2
802,340,25,1.0,11.2,25.0,20.0
802,340,36,0.0,8.0,32.5,19.2
802,340,40,0.0,11.2,7.5,32.0
802,341,13,0.5,11.2,5.0,37.6
802,341,39,1.5,13.6,10.0,44.0
802,341,24,0.0,16.0,22.5,16.8
802,341,32,0.5,15.2,5.0,24.8
802,342,31,1.0,11.2,32.5,19.2
802,342,15,0.0,8.8,40.0,39.2
802,342,39,0.5,13.6,47.5,23.2
802,342,32,1.0,11.2,12.5,19.2
802,343,26,1.0,13.6,27.5,9.6
802,343,28,0.0,14.4,45.0,31.2
802,343,31,1.5,16.0,15.0,22.4
802,343,27,0.0,8.8,25.0,38.4
802,344,40,1.5,15.2,0.0,32.0
802,344,25,1.5,10.4,32.5,15.2
802,344,35,1.5,8.0,7.5,15.2
802,344,39,1.0,8.0,7.5,23.2
802,345,21,1.0,16.0,47.5,38.4
802,345,13,0.0,12.0,10.0,32.8
802,345,29,0.0,11.2,50.0,44.8
802,345,14,1.0,14.4,20.0,32.8
802,346,33,1.5,9.6,12.5,19.2
802,346,38,1.0,16.0,2.5,9.6
802,346,11,1.5,12.8,12.5,27.2
802,346,44,0.5,10.4,2.5,36.0
802,347,28,0.5,14.4,45.0,35.2
802,347,24,1.0,12.8,42.5,19.2
802,347,39,0.0,8.0,42.5,18.4
802,347,27,0.0,13.6,7.5,36.0
802,348,26,1.0,13.6,20.0,18.4
802,348,13,1.5,8.8,47.5,25.6
802,348,14,0.5,15.2,50.0,20.8
802,348,11,1.0,13.6,15.0,29.6
802,349,32,1.5,12.8,50.0,42.4
802,349,33,1.5,15.2,22.5,16.8
802,349,22,1.0,13.6,42.5,8.8
802,349,45,1.5,14.4,10.0,39.2
802,350,27,1.5,12.0,40.0,24.8
802,350,37,1.5,8.8,47.5,16.8
802,350,40,1.0,15.2,7.5,16.8
802,350,34,1.5,9.6,47.5,25.6
802,351,23,1.0,15.2,30.0,24.0
802,351,22,1.0,9.6,15.0,13.6
802,351,34,1.5,10.4,47.5,44.8
802,351,43,1.5,15.2,35.0,20.0
802,352,36,1.5,12.0,27.5,38.4
802,352,41,0.0,13.6,2.5,16.8
802,352,14,0.5,12.0,37.5,32.0
802,352,30,1.0,8.0,7.5,20.0
802,353,39,0.0,12.0,40.0,24.8
802,353,21,1.5,10.4,0.0,43.2
802,353,25,1.5,8.0,7.5,8.8
802,353,30,0.0,16.0,0.0,35.2
802,354,23,1.5,16.0,45.0,20.8
802,354,23,1.5,12.8,22.5,38.4
802,354,11,1.0,12.0,20.0,17.6
802,354,19,1.0,12.0,40.0,31.2
802,355,20,1.5,13.6,25.0,14.4
802,355,33,1.0,15.2,27.5,22.4
802,355,39,0.5,11.2,22.5,16.8
802,355,43,0.5,15.2,15.0,35.2
802,356,18,0.0,8.0,5.0,47.2
802,356,25,0.5,16.0,50.0,21.6
802,356,21,0.0,16.0,35.0,20.8
802,356,42,0.5,12.0,17.5,48.0
802,357,15,0.0,10.4,17.5,39.2
802,357,21,0.0,14.4,45.0,40.8
802,357,36,1.0,15.2,2.5,47.2
802,357,37,1.0,11.2,12.5,29.6
802,358,36,1.5,15.2,17.5,24.0
802,358,43,1.0,14.4,10.0,20.8
802,358,32,1.0,8.8,47.5,41.6
802,358,40,1.0,9.6,32.5,34.4
802,359,18,1.0,15.2,2.5,11.2
802,359,21,0.5,12.0,42.5,8.8
802,359,14,0.0,8.0,47.5,27.2
802,359,19,0.5,11.2,50.0,19.2
802,360,36,0.5,10.4,30.0,31.2
802,360,15,1.0,13.6,2.5,35.2
802,360,20,0.5,12.8,42.5,47.2
802,360,44,0.0,12.0,2.5,20.8
802,361,41,0.0,12.8,32.5,28.8
802,361,44,0.0,10.4,7.5,32.8
802,361,12,0.0,13.6,10.0,33.6
802,361,37,1.0,11.2,50.0,29.6
802,362,40,0.5,11.2,7.5,10.4
802,362,40,1.0,8.8,5.0,14.4
802,362,41,1.0,8.8,7.5,13.6
802,362,25,0.5,12.8,17.5,14.4
802,363,24,1.5,12.8,22.5,38.4
802,363,36,1.5,8.8,47.5,17.6
802,363,38,0.5,14.4,27.5,32.0
802,363,12,0.0,8.0,25.0,20.8
802,364,29,0.5,14.4,2.5,24.8
802,364,23,1.0,10.4,27.5,40.8
802,364,16,0.5,13.6,20.0,21.6
802,364,43,0.5,13.6,5.0,44.8
803,0,-8,1,2.4,18,85.5
803,0,-5,3,2.1,14,51.0
803,0,-8,1,1.5,4,48.0
803,1,12,0,1.5,8,82.5
803,1,-14,3,2.4,36,63.0
803,1,14,3,1.95,26,25.5
803,1,-3,0,2.7,32,33.0
803,2,3,3,1.8,18,30.0
803,2,-1,0,2.1,14,79.5
803,2,2,0,2.7,16,18.0
803,2,1,2,1.8,22,76.5
803,3,-7,0,1.5,8,84.0
803,3,13,0,2.7,18,54.0
803,3,6,2,2.4,30,61.5
803,3,12,1,1.5,36,19.5
803,4,-13,1,1.95,18,49.5
803,4,12,3,2.7,16,49.5
803,4,6,1,2.55,0,84.0
803,4,-6,0,1.65,22,45.0
803,5,-13,3,1.65,30,70.5
803,5,-8,2,2.7,4,31.5
803,5,15,2,2.25,10,78.0
803,5,-14,3,1.8,24,39.0
803,6,14,3,2.55,4,76.5
803,6,-13,0,1.5,8,88.5
803,6,10,2,3.0,38,81.0
803,6,-5,1,2.1,40,85.5
803,7,1,1,2.1,24,55.5
803,7,12,0,1.5,2,40.5
803,7,-20,2,2.7,4,69.0
803,7,-18,1,1.65,8,45.0
803,8,-13,3,2.85,34,48.0
803,8,2,0,2.85,24,34.5
803,8,2,3,2.85,24,58.5
803,8,-5,1,2.55,4,40.5
803,9,-2,1,1.95,8,55.5
803,9,15,3,2.55,2,76.5
803,9,-13,1,1.5,8,66.0
803,9,-1,2,2.55,18,60.0
803,10,-12,0,1.8,34,43.5
803,10,-7,0,2.4,38,72.0
803,10,-7,1,2.85,6,67.5
803,10,13,1,2.1,4,30.0
803,11,13,1,2.55,0,52.5
803,11,-15,3,1.95,26,55.5
803,11,-15,0,2.85,4,15.0
803,11,-10,3,2.1,0,52.5
803,12,-2,1,2.25,6,72.0
803,12,-14,3,1.8,38,22.5
803,12,-9,2,2.4,38,15.0
803,12,11,2,1.65,12,66.0
803,13,-11,2,2.1,2,84.0
803,13,-2,3,2.1,30,25.5
803,13,-12,0,2.4,40,46.5
803,13,12,3,1.5,28,79.5
803,14,-9,1,1.95,30,60.0
803,14,-5,1,2.25,26,60.0
803,14,-15,1,2.25,22,58.5
803,14,-6,2,2.85,32,72.0
803,15,-7,2,2.1,28,28.5
803,15,-17,0,1.95,40,36.0
803,15,6,3,1.8,32,48.0
803,15,-7,0,2.4,16,76.5
803,16,11,3,1.5,38,54.0
803,16,-6,2,2.4,22,30.0
803,16,10,0,2.25,26,63.0
803,16,-17,2,1.8,0,30.0
803,17,0,3,1.95,38,24.0
803,17,-18,2,1.95,16,25.5
803,17,-12,0,1.5,16,87.0
803,17,-19,0,1.95,16,48.0
803,18,-16,2,2.85,24,78.0
803,18,4,1,2.85,34,33.0
803,18,0,2,1.8,2,19.5
803,18,4,2,1.65,0,78.0
803,19,-14,2,1.8,14,76.5
803,19,9,2,2.85,36,37.5
803,19,-20,2,1.5,40,61.5
803,19,15,3,2.4,30,48.0
803,20,4,2,2.55,28,66.0
803,20,9,2,2.1,8,58.5
803,20,10,1,2.1,30,61.5
803,20,-7,1,3.0,14,85.5
803,21,-9,2,2.1,24,27.0
803,21,-15,1,1.95,36,34.5
803,21,4,2,1.65,24,34.5
803,21,8,3,1.65,40,28.5
803,22,-12,0,1.65,4,78.0
803,22,-6,1,2.7,12,78.0
803,22,-19,3,1.8,12,66.0
803,22,6,2,1.95,32,67.5
803,23,3,1,3.0,28,34.5
803,23,-5,1,3.0,16,48.0
803,23,-3,2,1.5,16,84.0
803,23,-16,0,2.1,10,42.0
803,24,-8,2,2.55,24,51.0
803,24,-12,2,2.55,4,69.0
803,24,-6,0,2.55,2,90.0
803,24,-19,3,1.95,30,18.0
803,25,-18,3,1.95,8,54.0
803,25,-20,3,1.95,0,21.0
803,25,-13,3,1.65,20,43.5
803,25,6,2,2.25,24,30.0
803,26,0,3,2.25,18,78.0
803,26,-18,2,2.25,6,42.0
803,26,-1,3,2.4,38,69.0
803,26,-7,2,2.55,2,54.0
803,27,-4,0,2.55,30,45.0
803,27,15,1,1.95,36,49.5
803,27,0,0,2.4,8,34.5
803,27,9,0,2.85,24,42.0
803,28,5,2,2.85,20,49.5
803,28,-8,1,1.65,36,67.5
803,28,4,3,1.5,18,85.5
803,28,-1,3,2.1,34,28.5
803,29,-1,3,2.25,30,87.0
803,29,-20,0,2.4,14,84.0
803,29,-2,1,2.7,10,55.5
803,29,-18,3,2.85,16,15.0
803,30,7,2,1.8,18,63.0
803,30,14,2,1.5,32,39.0
803,30,-18,1,2.55,20,28.5
803,30,-6,0,2.25,0,64.5
803,31,-4,2,1.8,6,70.5
803,31,-14,3,2.7,12,34.5
803,31,-6,3,1.8,24,75.0
803,31,-4,3,2.1,2,24.0
803,32,-16,2,1.8,8,51.0
803,32,5,2,1.5,36,42.0
803,32,6,3,1.65,8,81.0
803,32,-12,1,2.55,22,36.0
803,33,-12,2,3.0,22,16.5
803,33,5,1,1.8,34,45.0
803,33,12,2,2.1,6,34.5
803,33,13,1,2.55,32,45.0
803,34,-20,2,2.7,12,21.0
803,34,-19,1,1.95,38,27.0
803,34,-7,0,2.7,6,81.0
803,34,14,1,1.8,16,34.5
803,35,12,0,2.4,14,79.5
803,35,1,1,2.7,14,66.0
803,35,-9,0,2.4,12,67.5
803,35,-4,0,1.8,4,57.0
803,36,-8,3,2.85,12,76.5
803,36,-4,2,2.4,36,15.0
803,36,14,3,1.65,10,16.5
803,36,-9,2,2.1,10,21.0
803,37,-9,0,2.85,36,57.0
803,37,-12,1,1.95,4,63.0
803,37,13,3,1.5,34,75.0
803,37,-9,1,1.95,8,33.0
803,38,14,2,2.7,28,60.0
803,38,-17,2,2.55,30,82.5
803,38,12,1,2.1,2,73.5
803,38,14,2,3.0,40,28.5
803,39,-10,0,2.55,24,43.5
803,39,14,0,1.65,6,15.0
803,39,-19,0,1.65,32,55.5
803,39,-20,2,2.4,2,55.5
803,40,3,0,1.8,28,19.5
803,40,8,3,2.85,2,24.0
803,40,-8,1,1.65,30,63.0
803,40,-12,1,2.1,12,58.5
803,41,-15,1,2.25,14,61.5
803,41,-14,0,2.85,24,30.0
803,41,5,3,2.25,6,75.0
803,41,-8,3,2.4,12,21.0
803,42,11,3,1.8,18,42.0
803,42,-8,3,3.0,28,64.5
803,42,1,1,2.7,2,28.5
803,42,-2,1,1.5,4,24.0
803,43,-8,3,2.7,6,72.0
803,43,4,0,2.1,8,18.0
803,43,-17,1,2.1,24,70.5
803,43,-6,0,3.0,38,66.0
803,44,3,1,2.7,30,81.0
803,44,-11,3,3.0,16,78.0
803,44,3,3,2.55,32,22.5
803,44,8,0,3.0,22,79.5
803,45,12,2,2.4,6,78.0
803,45,3,0,2.4,22,63.0
803,45,-19,0,2.1,4,72.0
803,45,-9,3,2.7,38,60.0
803,46,-12,1,2.25,2,63.0
803,46,-2,0,1.8,6,45.0
803,46,-1,1,2.1,40,75.0
803,46,-5,0,2.25,6,45.0
803,47,12,2,2.7,14,42.0
803,47,3,2,2.7,28,36.0
803,47,5,1,2.7,12,31.5
803,47,7,1,1.5,4,84.0
803,48,-6,2,1.8,20,79.5
803,48,6,3,1.8,6,63.0
803,48,-4,3,2.7,20,25.5
803,48,-4,2,1.5,10,40.5
803,49,-16,3,2.7,20,46.5
803,49,-5,0,1.8,24,75.0
803,49,12,2,2.4,32,31.5
803,49,-13,3,2.7,2,39.0
803,50,-17,1,2.1,28,45.0
803,50,-15,0,2.55,8,58.5
803,50,-6,1,1.5,30,43.5
803,50,-20,2,2.1,16,64.5
803,51,7,3,1.95,22,70.5
803,51,-9,2,1.8,18,27.0
803,51,15,3,2.55,12,31.5
803,51,-7,3,1.8,6,18.0
803,52,-14,0,1.5,14,55.5
803,52,1,3,3.0,10,37.5
803,52,-18,1,2.55,18,15.0
803,52,11,3,1.5,40,54.0
803,53,-10,2,1.5,6,61.5
803,53,5,1,2.7,40,25.5
803,53,-16,3,2.25,0,46.5
803,53,-1,2,2.4,24,30.0
803,54,7,3,3.0,24,45.0
803,54,0,0,2.25,12,49.5
803,54,-10,2,2.1,28,82.5
803,54,4,2,1.5,20,84.0
803,55,9,3,1.65,34,67.5
803,55,-2,3,2.85,10,61.5
803,55,-5,3,2.1,0,18.0
803,55,-2,0,1.5,36,63.0
803,56,-17,0,2.1,38,39.0
803,56,4,3,1.8,16,49.5
803,56,-4,0,1.65,34,72.0
803,56,-13,1,1.65,18,54.0
803,57,-5,1,2.7,18,60.0
803,57,15,2,1.65,22,70.5
803,57,-15,3,2.85,24,60.0
803,57,-1,1,2.1,40,72.0
803,58,12,1,2.55,26,58.5
803,58,4,1,1.95,34,45.0
803,58,-19,2,2.85,36,18.0
803,58,-18,1,1.95,4,87.0
803,59,-6,1,2.1,2,75.0
803,59,-12,0,3.0,28,88.5
803,59,-6,3,2.7,8,57.0
803,59,8,3,1.65,40,63.0
803,60,-18,1,1.5,16,78.0
803,60,-17,1,2.4,24,72.0
803,60,-14,0,2.1,34,37.5
803,60,-3,3,2.55,30,15.0
803,61,4,3,2.4,38,54.0
803,61,9,2,2.7,6,72.0
803,61,13,0,2.55,14,46.5
803,61,-12,1,2.1,8,66.0
803,62,-16,0,2.85,34,21.0
803,62,-12,0,2.4,26,57.0
803,62,-9,0,2.1,28,52.5
803,62,-18,3,2.85,34,69.0
803,63,-8,3,2.4,6,27.0
803,63,-19,1,2.1,6,27.0
803,63,0,2,2.25,30,46.5
803,63,-11,1,1.65,8,34.5
803,64,5,3,2.55,28,34.5
803,64,8,2,1.65,24,90.0
803,64,-8,2,1.5,18,66.0
803,64,-13,2,1.5,4,42.0
803,65,-14,3,1.65,28,55.5
803,65,-15,3,2.7,34,64.5
803,65,-16,1,1.95,20,87.0
803,65,-1,3,2.7,28,42.0
803,66,-12,2,3.0,14,52.5
803,66,-1,1,2.25,2,15.0
803,66,-14,1,2.1,0,45.0
803,66,-7,3,1.95,10,58.5
803,67,-8,2,1.95,14,55.5
803,67,-4,3,2.25,32,87.0
803,67,-11,1,2.25,36,75.0
803,67,13,2,1.65,14,76.5
803,68,14,3,2.1,8,40.5
803,68,-6,3,3.0,10,37.5
803,68,-17,0,2.55,36,78.0
803,68,-16,1,2.4,18,19.5
803,69,1,0,2.55,14,79.5
803,69,11,1,1.8,2,60.0
803,69,8,2,2.25,20,57.0
803,69,-11,2,2.25,28,55.5
803,70,11,3,2.1,32,30.0
803,70,1,0,2.55,4,34.5
803,70,12,2,2.4,38,33.0
803,70,-16,2,1.65,2,60.0
803,71,7,0,3.0,22,88.5
803,71,-9,0,2.1,32,28.5
803,71,12,3,2.1,24,72.0
803,71,-4,2,2.7,6,16.5
803,72,-6,3,2.1,40,27.0
803,72,12,1,1.8,14,63.0
803,72,5,0,1.95,24,87.0
803,72,6,0,1.8,14,40.5
803,73,-9,3,1.5,28,43.5
803,73,-19,0,2.85,12,45.0
803,73,12,3,2.1,16,48.0
803,73,13,3,2.4,0,69.0
803,74,-13,1,2.25,16,21.0
803,74,10,0,2.25,14,55.5
803,74,-5,2,1.8,32,87.0
803,74,-4,0,2.85,34,55.5
803,75,-4,2,2.1,34,76.5
803,75,-6,0,1.65,8,73.5
803,75,13,1,3.0,2,79.5
803,75,-15,0,2.25,18,52.5
803,76,1,2,2.1,38,16.5
803,76,-17,2,2.1,32,76.5
803,76,4,0,1.65,28,64.5
803,76,-20,0,3.0,32,37.5
803,77,-6,2,2.85,10,57.0
803,77,6,0,2.4,30,75.0
803,77,-6,3,2.25,36,58.5
803,77,-3,1,2.7,12,34.5
803,78,8,2,2.4,26,64.5
803,78,0,1,1.8,2,81.0
803,78,-16,2,2.55,12,25.5
803,78,3,2,3.0,16,81.0
803,79,-17,3,2.55,38,25.5
803,79,-20,1,2.1,26,78.0
803,79,11,0,1.95,30,58.5
803,79,-11,1,1.65,36,58.5
803,80,-4,1,2.85,12,90.0
803,80,14,1,2.25,30,81.0
803,80,-3,3,2.55,38,81.0
803,80,13,0,1.5,22,55.5
803,81,1,0,1.8,14,69.0
803,81,-4,2,2.55,38,22.5
803,81,-19,0,2.7,2,25.5
803,81,-10,1,2.25,6,15.0
803,82,-6,2,2.1,24,27.0
803,82,5,0,3.0,20,75.0
803,82,-12,1,2.55,28,40.5
803,82,-5,1,2.4,14,58.5
803,83,-13,0,2.25,36,54.0
803,83,-16,2,2.85,0,30.0
803,83,2,2,3.0,2,16.5
