OID_,ppt_id,veg_sz_cla,strmap_id,RxBase,Rx50,Rx30,Rx0
,7001,31,1744,16,13,7,1
,8485,11,1384,16,13,7,1
,175,11,1384,16,13,7,1
,3905,11,1384,16,13,7,1
,3741,21,2333,16,13,7,1
,2260,11,1384,16,13,7,1
,3817,12,2188,16,13,7,1
,1956,11,1384,16,13,7,1
,4947,11,1384,16,13,7,1
,2073,11,1384,16,13,7,1
,886,11,1384,16,13,7,1
,2716,19,2188,16,19,13,7
,1069,11,1384,16,13,7,1
,3045,21,2333,16,13,7,1
,5418,11,1384,16,13,7,1
,2507,21,2333,16,13,7,1
,3875,23,1529,16,13,7,1
,9109,31,1744,16,13,7,1
,7356,21,2333,16,13,7,1
,7131,21,2333,16,13,7,1
,3064,11,1384,16,13,7,1
,2595,11,1384,16,13,7,1
,297,11,1384,16,13,7,1
,5821,31,1744,16,13,7,1
,533,13,2188,16,13,7,1
,7092,11,1384,16,13,7,1
,6528,11,1384,16,13,7,1
,8709,11,1384,16,13,7,1
,594,17,2188,16,19,13,7
,5985,21,2333,16,13,7,1
,5592,11,1384,16,13,7,1
,8002,21,2333,16,13,7,1
,5649,21,2333,16,13,7,1
,3677,21,2333,16,13,7,1
,1245,22,642,16,13,7,1
,6197,21,2333,16,13,7,1
,6207,21,2333,16,13,7,1
,1547,11,1384,16,13,7,1
,2780,11,1384,16,13,7,1
,555,11,1384,16,13,7,1
,4558,11,1384,16,13,7,1
,5527,31,1744,16,13,7,1
,7474,21,2333,16,13,7,1
,706,29,2188,16,19,13,7
,101,11,1384,16,13,7,1
,5069,31,1744,16,13,7,1
,2005,11,1384,16,13,7,1
,8545,29,2188,16,19,13,7
,3959,11,1384,16,13,7,1
,3397,14,2188,16,13,7,1
,5031,29,2188,16,19,13,7
,2007,11,1384,16,13,7,1
,6794,11,1384,16,13,7,1
,2995,19,2188,16,19,13,7
,483,11,1384,16,13,7,1
,5139,31,1744,16,13,7,1
,472,31,1744,16,13,7,1
,2439,29,2188,16,19,13,7
,5011,11,1384,16,13,7,1
,1532,11,1384,16,13,7,1
,4562,11,1384,16,13,7,1
,1119,29,2188,16,19,13,7
,992,15,2188,16,19,13,7
,3266,11,1384,16,13,7,1
,2129,11,1384,16,13,7,1
,551,21,2333,16,13,7,1
,5547,21,2333,16,13,7,1
,4216,21,2333,16,13,7,1
,5583,21,2333,16,13,7,1
,1951,11,1384,16,13,7,1
,4534,11,1384,16,13,7,1
,2096,19,2188,16,19,13,7
,2791,11,1384,16,13,7,1
,2207,21,2333,16,13,7,1
,1613,31,1744,16,13,7,1
,5221,11,1384,16,13,7,1
,5481,21,2333,16,13,7,1
,4563,31,1744,16,13,7,1
,6343,21,2333,16,13,7,1
,8873,29,2188,16,19,13,7
,2891,29,2188,16,19,13,7
,3528,19,2188,16,19,13,7
,2321,11,1384,16,13,7,1
,5162,31,1744,16,13,7,1
,7442,21,2333,16,13,7,1
,9333,21,2333,16,13,7,1
,6471,29,2188,16,19,13,7
,8272,29,2188,16,19,13,7
,5309,11,1384,16,13,7,1
,2741,21,2333,16,13,7,1
,3907,21,2333,16,13,7,1
,4862,21,2333,16,13,7,1
,4326,21,2333,16,13,7,1
,1305,31,1744,16,13,7,1
,2688,11,1384,16,13,7,1
,1412,11,1384,16,13,7,1
,8237,11,1384,16,13,7,1
,1934,11,1384,16,13,7,1
,1097,29,2188,16,19,13,7
,951,21,2333,16,13,7,1
,441,21,2333,16,13,7,1
,2500,23,1529,16,13,7,1
,3849,11,1384,16,13,7,1
,7193,21,2333,16,13,7,1
,1500,11,1384,16,13,7,1
,4892,11,1384,16,13,7,1
,2341,21,2333,16,13,7,1
,6994,31,1744,16,13,7,1
,5469,29,2188,16,19,13,7
,2496,21,2333,16,13,7,1
,3445,15,2188,16,19,13,7
,7381,29,2188,16,19,13,7
,9053,31,1744,16,13,7,1
,4602,22,642,16,13,7,1
,1167,11,1384,16,13,7,1
,6845,27,2188,16,19,13,7
,1094,11,1384,16,13,7,1
,3150,31,1744,16,13,7,1
,8782,31,1744,16,13,7,1
,2412,11,1384,16,13,7,1
,9640,31,1744,16,13,7,1
,5823,31,1744,16,13,7,1
,1006,21,2333,16,13,7,1
,4811,13,2188,16,13,7,1
,1217,24,2022,16,13,7,1
,1325,21,2333,16,13,7,1
,1647,11,1384,16,13,7,1
,1682,15,2188,16,19,13,7
,2029,31,1744,16,13,7,1
,9208,31,1744,16,13,7,1
,1380,13,2188,16,13,7,1
,7080,28,2188,16,19,13,7
,5381,11,1384,16,13,7,1
,3084,21,2333,16,13,7,1
,7774,21,2333,16,13,7,1
,933,21,2333,16,13,7,1
,5898,31,1744,16,13,7,1
,4179,11,1384,16,13,7,1
,504,12,2188,16,13,7,1
,5123,11,1384,16,13,7,1
,5961,33,2188,16,13,7,1
,6371,21,2333,16,13,7,1
,7134,21,2333,16,13,7,1
,831,11,1384,16,13,7,1
,2052,19,2188,16,19,13,7
,4387,21,2333,16,13,7,1
,2835,29,2188,16,19,13,7
,5048,29,2188,16,19,13,7
,2441,21,2333,16,13,7,1
,1168,31,1744,16,13,7,1
,5204,35,2188,16,19,13,7
,4212,11,1384,16,13,7,1
,1355,24,2022,16,13,7,1
,2660,15,2188,16,19,13,7
,3879,11,1384,16,13,7,1
,2406,29,2188,16,19,13,7
,3250,31,1744,16,13,7,1
,8778,21,2333,16,13,7,1
,1550,21,2333,16,13,7,1
,9125,31,1744,16,13,7,1
,1142,31,1744,16,13,7,1
,2781,11,1384,16,13,7,1
,283,11,1384,16,13,7,1
,6634,29,2188,16,19,13,7
,1233,21,2333,16,13,7,1
,2516,11,1384,16,13,7,1
,4220,21,2333,16,13,7,1
,3654,11,1384,16,13,7,1
,4822,21,2333,16,13,7,1
,3557,21,2333,16,13,7,1
,1268,11,1384,16,13,7,1
,4107,21,2333,16,13,7,1
,4999,19,2188,16,19,13,7
,1455,11,1384,16,13,7,1
,4926,12,2188,16,13,7,1
,4690,22,642,16,13,7,1
,2376,11,1384,16,13,7,1
,62,11,1384,16,13,7,1
,6907,29,2188,16,19,13,7
,7812,29,2188,16,19,13,7
,3006,11,1384,16,13,7,1
,4507,21,2333,16,13,7,1
,1981,21,2333,16,13,7,1
,3801,21,2333,16,13,7,1
,2094,12,2188,16,13,7,1
,855,11,1384,16,13,7,1
,857,11,1384,16,13,7,1
,1929,21,2333,16,13,7,1
,6733,21,2333,16,13,7,1
,5181,31,1744,16,13,7,1
,6938,21,2333,16,13,7,1
,750,21,2333,16,13,7,1
,2517,23,1529,16,13,7,1
,3998,11,1384,16,13,7,1
,896,29,2188,16,19,13,7
,2446,11,1384,16,13,7,1
,6830,33,2188,16,13,7,1
,7699,11,1384,16,13,7,1
,6016,29,2188,16,19,13,7
,1869,11,1384,16,13,7,1
,238,21,2333,16,13,7,1
,2670,21,2333,16,13,7,1
,603,11,1384,16,13,7,1
,3447,11,1384,16,13,7,1
,7509,21,2333,16,13,7,1
,2102,11,1384,16,13,7,1
,2091,29,2188,16,19,13,7
,2201,11,1384,16,13,7,1
,3777,11,1384,16,13,7,1
,698,31,1744,16,13,7,1
,969,11,1384,16,13,7,1
,7151,34,2188,16,13,7,1
,6956,23,1529,16,13,7,1
,192,11,1384,16,13,7,1
,4064,19,2188,16,19,13,7
,5494,22,642,16,13,7,1
,2787,11,1384,16,13,7,1
,3242,11,1384,16,13,7,1
,1711,11,1384,16,13,7,1
,4272,21,2333,16,13,7,1
,7898,29,2188,16,19,13,7
,1249,19,2188,16,19,13,7
,296,11,1384,16,13,7,1
,1642,21,2333,16,13,7,1
,3656,19,2188,16,19,13,7
,4757,21,2333,16,13,7,1
,2445,13,2188,16,13,7,1
,1466,31,1744,16,13,7,1
,3032,11,1384,16,13,7,1
,1226,21,2333,16,13,7,1
,5087,21,2333,16,13,7,1
,948,11,1384,16,13,7,1
,7297,11,1384,16,13,7,1
,3292,13,2188,16,13,7,1
,1632,15,2188,16,19,13,7
,506,11,1384,16,13,7,1
,3821,11,1384,16,13,7,1
,6328,29,2188,16,19,13,7
,4957,12,2188,16,13,7,1
,4995,29,2188,16,19,13,7
,7109,21,2333,16,13,7,1
,530,34,2188,16,13,7,1
,6976,31,1744,16,13,7,1
,3539,22,642,16,13,7,1
,1377,11,1384,16,13,7,1
,3369,11,1384,16,13,7,1
,8905,24,2022,16,13,7,1
,6238,31,1744,16,13,7,1
,6309,31,1744,16,13,7,1
,4337,21,2333,16,13,7,1
,3377,11,1384,16,13,7,1
,6132,21,2333,16,13,7,1
,4801,31,1744,16,13,7,1
,595,15,2188,16,19,13,7
,368,11,1384,16,13,7,1
,4813,29,2188,16,19,13,7
,1452,13,2188,16,13,7,1
,113,21,2333,16,13,7,1
,2414,11,1384,16,13,7,1
,2622,11,1384,16,13,7,1
,225,25,2188,16,19,13,7
,1170,21,2333,16,13,7,1
,832,11,1384,16,13,7,1
,1293,22,642,16,13,7,1
,7677,11,1384,16,13,7,1
,345,11,1384,16,13,7,1
,3302,29,2188,16,19,13,7
,7618,11,1384,16,13,7,1
,2399,21,2333,16,13,7,1
,3734,11,1384,16,13,7,1
,2478,21,2333,16,13,7,1
,6800,11,1384,16,13,7,1
,2753,11,1384,16,13,7,1
,377,12,2188,16,13,7,1
,3258,21,2333,16,13,7,1
,7248,29,2188,16,19,13,7
,8161,29,2188,16,19,13,7
,2078,19,2188,16,19,13,7
,1755,11,1384,16,13,7,1
,646,11,1384,16,13,7,1
,3927,14,2188,16,13,7,1
,1308,15,2188,16,19,13,7
,2402,21,2333,16,13,7,1
,3770,21,2333,16,13,7,1
,2374,11,1384,16,13,7,1
,6268,29,2188,16,19,13,7
,6995,31,1744,16,13,7,1
,3446,11,1384,16,13,7,1
,6219,31,1744,16,13,7,1
,2359,13,2188,16,13,7,1
,4132,11,1384,16,13,7,1
,4104,21,2333,16,13,7,1
,1488,11,1384,16,13,7,1
,1254,11,1384,16,13,7,1
,2479,23,1529,16,13,7,1
,1439,11,1384,16,13,7,1
,7874,31,1744,16,13,7,1
,3396,11,1384,16,13,7,1
,2174,11,1384,16,13,7,1
,1028,31,1744,16,13,7,1
,5839,21,2333,16,13,7,1
,693,31,1744,16,13,7,1
,1727,21,2333,16,13,7,1
,7490,21,2333,16,13,7,1
,2206,21,2333,16,13,7,1
,4305,11,1384,16,13,7,1
,1401,11,1384,16,13,7,1
,2742,11,1384,16,13,7,1
,1790,31,1744,16,13,7,1
,1697,12,2188,16,13,7,1
,4647,21,2333,16,13,7,1
,2493,21,2333,16,13,7,1
,2680,21,2333,16,13,7,1
,1590,11,1384,16,13,7,1
,6654,11,1384,16,13,7,1
,8061,11,1384,16,13,7,1
,4648,31,1744,16,13,7,1
,3869,29,2188,16,19,13,7
,2482,31,1744,16,13,7,1
,2605,21,2333,16,13,7,1
,3343,11,1384,16,13,7,1
,3328,29,2188,16,19,13,7
,5594,11,1384,16,13,7,1
,3746,11,1384,16,13,7,1
,1276,15,2188,16,19,13,7
,4070,11,1384,16,13,7,1
,4404,11,1384,16,13,7,1
,7940,29,2188,16,19,13,7
,4242,14,2188,16,13,7,1
,1147,21,2333,16,13,7,1
,543,11,1384,16,13,7,1
,1813,11,1384,16,13,7,1
,4278,21,2333,16,13,7,1
,601,15,2188,16,19,13,7
,745,21,2333,16,13,7,1
,466,31,1744,16,13,7,1
,8557,24,2022,16,13,7,1
,5064,31,1744,16,13,7,1
,4638,27,2188,16,19,13,7
,7112,11,1384,16,13,7,1
,1375,27,2188,16,19,13,7
,6024,21,2333,16,13,7,1
,5570,19,2188,16,19,13,7
,3490,21,2333,16,13,7,1
,2804,21,2333,16,13,7,1
,8179,11,1384,16,13,7,1
,1741,19,2188,16,19,13,7
,1606,31,1744,16,13,7,1
,4289,21,2333,16,13,7,1
,1967,11,1384,16,13,7,1
,2391,11,1384,16,13,7,1
,3738,21,2333,16,13,7,1
,7739,11,1384,16,13,7,1
,338,21,2333,16,13,7,1
,5220,31,1744,16,13,7,1
,5305,21,2333,16,13,7,1
,4001,11,1384,16,13,7,1
,2805,31,1744,16,13,7,1
,7862,29,2188,16,19,13,7
,731,21,2333,16,13,7,1
,3640,23,1529,16,13,7,1
,5690,31,1744,16,13,7,1
,1945,11,1384,16,13,7,1
,3111,11,1384,16,13,7,1
,4083,11,1384,16,13,7,1
,1527,24,2022,16,13,7,1
,840,22,642,16,13,7,1
,2081,21,2333,16,13,7,1
,1717,11,1384,16,13,7,1
,5593,31,1744,16,13,7,1
,1341,31,1744,16,13,7,1
,658,21,2333,16,13,7,1
,3850,11,1384,16,13,7,1
,7873,11,1384,16,13,7,1
,4285,31,1744,16,13,7,1
,3532,24,2022,16,13,7,1
,6693,21,2333,16,13,7,1
,8582,28,2188,16,19,13,7
,905,31,1744,16,13,7,1
,3714,21,2333,16,13,7,1
,3825,21,2333,16,13,7,1
,1672,29,2188,16,19,13,7
,5228,31,1744,16,13,7,1
,959,17,2188,16,19,13,7
,4899,28,2188,16,19,13,7
,2383,11,1384,16,13,7,1
,399,11,1384,16,13,7,1
,1595,21,2333,16,13,7,1
,196,11,1384,16,13,7,1
,8745,11,1384,16,13,7,1
,2155,21,2333,16,13,7,1
,2365,11,1384,16,13,7,1
,5379,31,1744,16,13,7,1
,8764,21,2333,16,13,7,1
,39,11,1384,16,13,7,1
,4809,22,642,16,13,7,1
,5788,31,1744,16,13,7,1
,8618,31,1744,16,13,7,1
,3775,21,2333,16,13,7,1
,2970,31,1744,16,13,7,1
,4861,29,2188,16,19,13,7
,2725,15,2188,16,19,13,7
,4397,31,1744,16,13,7,1
,1923,21,2333,16,13,7,1
,5021,29,2188,16,19,13,7
,1645,11,1384,16,13,7,1
,3519,11,1384,16,13,7,1
,1712,11,1384,16,13,7,1
,5387,31,1744,16,13,7,1
,402,11,1384,16,13,7,1
,5629,21,2333,16,13,7,1
,4076,11,1384,16,13,7,1
,3696,25,2188,16,19,13,7
,3768,29,2188,16,19,13,7
,1239,21,2333,16,13,7,1
,708,19,2188,16,19,13,7
,1332,11,1384,16,13,7,1
,7915,29,2188,16,19,13,7
,4004,31,1744,16,13,7,1
,3288,21,2333,16,13,7,1
,7331,29,2188,16,19,13,7
,1852,19,2188,16,19,13,7
,1511,12,2188,16,13,7,1
,1448,11,1384,16,13,7,1
,1122,19,2188,16,19,13,7
,303,21,2333,16,13,7,1
,106,12,2188,16,13,7,1
,910,19,2188,16,19,13,7
,8833,11,1384,16,13,7,1
,4357,11,1384,16,13,7,1
,6756,29,2188,16,19,13,7
,8499,11,1384,16,13,7,1
,6822,29,2188,16,19,13,7
,519,21,2333,16,13,7,1
,4050,11,1384,16,13,7,1
,3867,22,642,16,13,7,1
,8150,21,2333,16,13,7,1
,1457,23,1529,16,13,7,1
,2309,21,2333,16,13,7,1
,1641,11,1384,16,13,7,1
,5037,21,2333,16,13,7,1
,3560,11,1384,16,13,7,1
,1173,22,642,16,13,7,1
,389,21,2333,16,13,7,1
,4119,24,2022,16,13,7,1
,760,31,1744,16,13,7,1
,7031,11,1384,16,13,7,1
,3845,11,1384,16,13,7,1
,394,11,1384,16,13,7,1
,6841,32,2188,16,13,7,1
,2697,11,1384,16,13,7,1
,1014,12,2188,16,13,7,1
,1378,25,2188,16,19,13,7
,364,21,2333,16,13,7,1
,487,11,1384,16,13,7,1
,2474,27,2188,16,19,13,7
,2090,11,1384,16,13,7,1
,694,31,1744,16,13,7,1
,1612,12,2188,16,13,7,1
,1514,24,2022,16,13,7,1
,758,31,1744,16,13,7,1
,4580,29,2188,16,19,13,7
,2139,11,1384,16,13,7,1
,5383,21,2333,16,13,7,1
,4218,21,2333,16,13,7,1
,3149,11,1384,16,13,7,1
,1651,31,1744,16,13,7,1
,4855,21,2333,16,13,7,1
,4005,11,1384,16,13,7,1
,423,11,1384,16,13,7,1
,4907,11,1384,16,13,7,1
,4377,21,2333,16,13,7,1
,4756,11,1384,16,13,7,1
,5782,21,2333,16,13,7,1
,810,21,2333,16,13,7,1
,3790,21,2333,16,13,7,1
,3077,21,2333,16,13,7,1
,2135,11,1384,16,13,7,1
,6521,21,2333,16,13,7,1
,6784,11,1384,16,13,7,1
,5474,19,2188,16,19,13,7
,2433,27,2188,16,19,13,7
,1211,11,1384,16,13,7,1
,1802,11,1384,16,13,7,1
,8590,25,2188,16,19,13,7
,3280,21,2333,16,13,7,1
,2299,11,1384,16,13,7,1
,7994,11,1384,16,13,7,1
,8047,29,2188,16,19,13,7
,5084,11,1384,16,13,7,1
,730,21,2333,16,13,7,1
,3380,11,1384,16,13,7,1
,8141,21,2333,16,13,7,1
,4721,22,642,16,13,7,1
,2283,11,1384,16,13,7,1
,1513,31,1744,16,13,7,1
,6807,31,1744,16,13,7,1
,8029,11,1384,16,13,7,1
,8464,12,2188,16,13,7,1
,3213,21,2333,16,13,7,1
,6653,11,1384,16,13,7,1
,9285,31,1744,16,13,7,1
,3501,11,1384,16,13,7,1
,3709,21,2333,16,13,7,1
,7880,21,2333,16,13,7,1
,3515,21,2333,16,13,7,1
,843,29,2188,16,19,13,7
,2837,24,2022,16,13,7,1
,5047,21,2333,16,13,7,1
,1805,21,2333,16,13,7,1
,2531,21,2333,16,13,7,1
,7251,29,2188,16,19,13,7
,1307,11,1384,16,13,7,1
,3651,21,2333,16,13,7,1
,3329,21,2333,16,13,7,1
,7049,31,1744,16,13,7,1
,5589,11,1384,16,13,7,1
,3156,31,1744,16,13,7,1
,4766,13,2188,16,13,7,1
,1405,31,1744,16,13,7,1
,4112,11,1384,16,13,7,1
,511,11,1384,16,13,7,1
,1850,21,2333,16,13,7,1
,2288,11,1384,16,13,7,1
,890,22,642,16,13,7,1
,3942,11,1384,16,13,7,1
,7652,29,2188,16,19,13,7
,3268,11,1384,16,13,7,1
,4569,22,642,16,13,7,1
,3717,11,1384,16,13,7,1
,4229,11,1384,16,13,7,1
,2458,31,1744,16,13,7,1
,9023,21,2333,16,13,7,1
,9252,21,2333,16,13,7,1
,3319,11,1384,16,13,7,1
,2687,11,1384,16,13,7,1
,726,21,2333,16,13,7,1
,3628,11,1384,16,13,7,1
,5141,31,1744,16,13,7,1
,8392,21,2333,16,13,7,1
,6604,31,1744,16,13,7,1
,2869,19,2188,16,19,13,7
,8204,11,1384,16,13,7,1
,1192,11,1384,16,13,7,1
,845,11,1384,16,13,7,1
,4263,23,1529,16,13,7,1
,1298,31,1744,16,13,7,1
,5321,29,2188,16,19,13,7
,2323,11,1384,16,13,7,1
,4979,11,1384,16,13,7,1
,8699,31,1744,16,13,7,1
,1745,31,1744,16,13,7,1
,1655,31,1744,16,13,7,1
,5971,31,1744,16,13,7,1
,1540,31,1744,16,13,7,1
,2506,21,2333,16,13,7,1
,3625,11,1384,16,13,7,1
,2000,19,2188,16,19,13,7
,1702,19,2188,16,19,13,7
,7146,29,2188,16,19,13,7
,4063,21,2333,16,13,7,1
,2920,21,2333,16,13,7,1
,6621,11,1384,16,13,7,1
,4099,12,2188,16,13,7,1
,5196,29,2188,16,19,13,7
,2740,11,1384,16,13,7,1
,2792,11,1384,16,13,7,1
,1312,28,2188,16,19,13,7
,1975,11,1384,16,13,7,1
,1786,19,2188,16,19,13,7
,9421,21,2333,16,13,7,1
,7542,22,642,16,13,7,1
,1269,15,2188,16,19,13,7
,3403,14,2188,16,13,7,1
,5949,31,1744,16,13,7,1
,1369,11,1384,16,13,7,1
,4489,11,1384,16,13,7,1
,2715,21,2333,16,13,7,1
,1552,21,2333,16,13,7,1
,5167,31,1744,16,13,7,1
,6088,21,2333,16,13,7,1
,4741,28,2188,16,19,13,7
,942,21,2333,16,13,7,1
,1468,25,2188,16,19,13,7
,3400,11,1384,16,13,7,1
,9439,22,642,16,13,7,1
,9671,21,2333,16,13,7,1
,5524,39,2188,16,19,13,7
,2195,25,2188,16,19,13,7
,2540,14,2188,16,13,7,1
,5770,21,2333,16,13,7,1
,8776,11,1384,16,13,7,1
,236,21,2333,16,13,7,1
,2658,12,2188,16,13,7,1
,2356,29,2188,16,19,13,7
,3556,29,2188,16,19,13,7
,8765,27,2188,16,19,13,7
,3346,11,1384,16,13,7,1
,5363,31,1744,16,13,7,1
,8089,11,1384,16,13,7,1
,2485,11,1384,16,13,7,1
,4743,31,1744,16,13,7,1
,6348,11,1384,16,13,7,1
,1985,21,2333,16,13,7,1
,1135,31,1744,16,13,7,1
,4482,21,2333,16,13,7,1
,7111,11,1384,16,13,7,1
,786,21,2333,16,13,7,1
,4608,21,2333,16,13,7,1
,3765,11,1384,16,13,7,1
,5912,31,1744,16,13,7,1
,4501,21,2333,16,13,7,1
,6000,11,1384,16,13,7,1
,5276,31,1744,16,13,7,1
,8019,11,1384,16,13,7,1
,5670,11,1384,16,13,7,1
,3075,21,2333,16,13,7,1
,2991,29,2188,16,19,13,7
,8921,21,2333,16,13,7,1
,3407,21,2333,16,13,7,1
,1077,11,1384,16,13,7,1
,6402,31,1744,16,13,7,1
,2042,11,1384,16,13,7,1
,2915,23,1529,16,13,7,1
,5941,11,1384,16,13,7,1
,940,21,2333,16,13,7,1
,3814,11,1384,16,13,7,1
,2518,11,1384,16,13,7,1
,3442,11,1384,16,13,7,1
,3444,11,1384,16,13,7,1
,5439,21,2333,16,13,7,1
,378,29,2188,16,19,13,7
,2060,11,1384,16,13,7,1
,2058,11,1384,16,13,7,1
,3720,11,1384,16,13,7,1
,4401,12,2188,16,13,7,1
,1361,31,1744,16,13,7,1
,788,11,1384,16,13,7,1
,1798,21,2333,16,13,7,1
,3900,11,1384,16,13,7,1
,136,21,2333,16,13,7,1
,873,11,1384,16,13,7,1
,605,15,2188,16,19,13,7
,2122,11,1384,16,13,7,1
,3675,29,2188,16,19,13,7
,6544,21,2333,16,13,7,1
,9165,21,2333,16,13,7,1
,3092,21,2333,16,13,7,1
,3872,11,1384,16,13,7,1
,2127,11,1384,16,13,7,1
,4453,21,2333,16,13,7,1
,674,11,1384,16,13,7,1
,8271,31,1744,16,13,7,1
,2277,21,2333,16,13,7,1
,1838,21,2333,16,13,7,1
,6744,31,1744,16,13,7,1
,451,21,2333,16,13,7,1
,240,11,1384,16,13,7,1
,4860,19,2188,16,19,13,7
,4032,11,1384,16,13,7,1
,804,11,1384,16,13,7,1
,7457,21,2333,16,13,7,1
,3120,31,1744,16,13,7,1
,1083,12,2188,16,13,7,1
,1546,11,1384,16,13,7,1
,6701,27,2188,16,19,13,7
,1067,21,2333,16,13,7,1
,191,22,642,16,13,7,1
,7649,11,1384,16,13,7,1
,5622,11,1384,16,13,7,1
,1149,11,1384,16,13,7,1
,5615,21,2333,16,13,7,1
,4931,31,1744,16,13,7,1
,7705,21,2333,16,13,7,1
,1794,21,2333,16,13,7,1
,4522,31,1744,16,13,7,1
,8197,11,1384,16,13,7,1
,2074,21,2333,16,13,7,1
,2171,21,2333,16,13,7,1
,3381,31,1744,16,13,7,1
,1515,11,1384,16,13,7,1
,386,11,1384,16,13,7,1
,6503,11,1384,16,13,7,1
,3627,11,1384,16,13,7,1
,4026,21,2333,16,13,7,1
,2664,12,2188,16,13,7,1
,4520,21,2333,16,13,7,1
,2192,11,1384,16,13,7,1
,6274,21,2333,16,13,7,1
,4420,21,2333,16,13,7,1
,885,21,2333,16,13,7,1
,2302,11,1384,16,13,7,1
,1223,11,1384,16,13,7,1
,8824,11,1384,16,13,7,1
,1512,11,1384,16,13,7,1
,1591,11,1384,16,13,7,1
,8531,13,2188,16,13,7,1
,1509,11,1384,16,13,7,1
,232,11,1384,16,13,7,1
,3020,21,2333,16,13,7,1
,2421,21,2333,16,13,7,1
,2032,11,1384,16,13,7,1
,1172,11,1384,16,13,7,1
,7389,21,2333,16,13,7,1
,2679,11,1384,16,13,7,1
,2566,11,1384,16,13,7,1
,5402,21,2333,16,13,7,1
,3976,11,1384,16,13,7,1
,1435,12,2188,16,13,7,1
,3776,19,2188,16,19,13,7
,4509,21,2333,16,13,7,1
,114,11,1384,16,13,7,1
,8875,21,2333,16,13,7,1
,7079,21,2333,16,13,7,1
,1533,31,1744,16,13,7,1
,7404,11,1384,16,13,7,1
,4174,21,2333,16,13,7,1
,453,21,2333,16,13,7,1
,4636,22,642,16,13,7,1
,3141,31,1744,16,13,7,1
,1331,11,1384,16,13,7,1
,513,29,2188,16,19,13,7
,6651,29,2188,16,19,13,7
,5384,29,2188,16,19,13,7
,5512,31,1744,16,13,7,1
,2352,11,1384,16,13,7,1
,4324,11,1384,16,13,7,1
,695,21,2333,16,13,7,1
,5251,31,1744,16,13,7,1
,119,11,1384,16,13,7,1
,346,12,2188,16,13,7,1
,3255,11,1384,16,13,7,1
,3383,21,2333,16,13,7,1
,4532,15,2188,16,19,13,7
,2987,11,1384,16,13,7,1
,4284,17,2188,16,19,13,7
,1359,11,1384,16,13,7,1
,2584,22,642,16,13,7,1
,2693,14,2188,16,13,7,1
,6463,31,1744,16,13,7,1
,4941,11,1384,16,13,7,1
,4381,21,2333,16,13,7,1
,189,21,2333,16,13,7,1
,2035,11,1384,16,13,7,1
,2120,21,2333,16,13,7,1
,5249,31,1744,16,13,7,1
,8999,31,1744,16,13,7,1
,2748,23,1529,16,13,7,1
,991,21,2333,16,13,7,1
,8844,31,1744,16,13,7,1
,329,11,1384,16,13,7,1
,1625,13,2188,16,13,7,1
,2703,21,2333,16,13,7,1
,3109,19,2188,16,19,13,7
,3924,11,1384,16,13,7,1
,4759,21,2333,16,13,7,1
,3690,11,1384,16,13,7,1
,4669,22,642,16,13,7,1
,4058,19,2188,16,19,13,7
,8972,31,1744,16,13,7,1
,3934,11,1384,16,13,7,1
,4267,11,1384,16,13,7,1
,3094,11,1384,16,13,7,1
,5086,21,2333,16,13,7,1
,8127,11,1384,16,13,7,1
,520,11,1384,16,13,7,1
,4695,11,1384,16,13,7,1
,4403,11,1384,16,13,7,1
,1055,21,2333,16,13,7,1
,4961,21,2333,16,13,7,1
,894,11,1384,16,13,7,1
,3188,11,1384,16,13,7,1
,3728,21,2333,16,13,7,1
,1363,21,2333,16,13,7,1
,1828,14,2188,16,13,7,1
,1272,21,2333,16,13,7,1
,3547,21,2333,16,13,7,1
,3443,11,1384,16,13,7,1
,5561,21,2333,16,13,7,1
,4935,21,2333,16,13,7,1
,686,21,2333,16,13,7,1
,2377,21,2333,16,13,7,1
,2574,11,1384,16,13,7,1
,2591,11,1384,16,13,7,1
,3169,21,2333,16,13,7,1
,4074,25,2188,16,19,13,7
,422,11,1384,16,13,7,1
,2079,11,1384,16,13,7,1
,7319,31,1744,16,13,7,1
,2329,11,1384,16,13,7,1
,1968,11,1384,16,13,7,1
,1762,21,2333,16,13,7,1
,1809,21,2333,16,13,7,1
,4282,23,1529,16,13,7,1
,4399,31,1744,16,13,7,1
,7886,11,1384,16,13,7,1
,1330,21,2333,16,13,7,1
,1207,31,1744,16,13,7,1
,7301,29,2188,16,19,13,7
,243,21,2333,16,13,7,1
,7741,29,2188,16,19,13,7
,1562,11,1384,16,13,7,1
,844,11,1384,16,13,7,1
,6620,31,1744,16,13,7,1
,718,11,1384,16,13,7,1
,2336,11,1384,16,13,7,1
,6565,11,1384,16,13,7,1
,9485,21,2333,16,13,7,1
,7892,21,2333,16,13,7,1
,279,11,1384,16,13,7,1
,484,11,1384,16,13,7,1
,1417,11,1384,16,13,7,1
,1897,31,1744,16,13,7,1
,4419,21,2333,16,13,7,1
,2581,31,1744,16,13,7,1
,3537,11,1384,16,13,7,1
,1685,11,1384,16,13,7,1
,4503,11,1384,16,13,7,1
,2747,11,1384,16,13,7,1
,4436,21,2333,16,13,7,1
,6814,31,1744,16,13,7,1
,2198,11,1384,16,13,7,1
,333,11,1384,16,13,7,1
,736,31,1744,16,13,7,1
,1744,21,2333,16,13,7,1
,2672,21,2333,16,13,7,1
,4201,23,1529,16,13,7,1
,4338,11,1384,16,13,7,1
